RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7394,15757434,Yang,599,France,Male,28,7,"$119,706",1,0,0,"$31,190",0
7395,15673747,Ayers,519,France,Female,22,8,$0,1,0,1,"$167,553",0
7396,15808386,Cocci,721,Germany,Female,45,7,"$138,523",1,0,0,"$59,604",1
7397,15603565,Mackenzie,603,Spain,Female,56,5,"$90,779",2,1,0,"$162,224",1
7398,15744044,Fiorentini,572,Germany,Male,47,4,"$99,353",1,1,0,"$196,550",1
7399,15577771,Akabueze,453,Germany,Female,40,1,"$111,524",1,1,1,"$120,374",1
7400,15769548,Hyde,668,France,Female,37,7,"$128,646",1,1,0,"$92,150",0
7401,15802071,Levi,762,Germany,Male,35,1,"$117,459",1,0,1,"$178,361",1
7402,15677395,Nwabugwu,633,France,Female,39,9,"$129,189",2,0,0,"$170,999",0
7403,15632010,Chia,647,Spain,Male,33,7,"$121,260",2,1,0,"$77,216",0
7404,15779492,Trevisano,796,Spain,Male,56,6,"$94,231",1,0,0,"$121,165",1
7405,15694677,Bennetts,733,France,Male,39,1,$0,2,1,1,"$141,841",0
7406,15704315,Teng,556,France,Male,34,8,"$163,757",1,1,1,"$104,000",0
7407,15742009,Hsueh,489,Spain,Male,58,4,$0,2,1,1,"$191,419",0
7408,15766663,Mahmood,639,France,Male,22,4,$0,2,1,0,"$28,189",0
7409,15742297,Sinclair,715,France,Male,35,2,"$141,005",1,1,1,"$60,408",0
7410,15688059,Chin,807,Germany,Female,42,9,"$105,356",2,1,1,"$130,489",0
7411,15752344,She,714,Spain,Male,34,5,$0,2,1,0,"$193,040",0
7412,15698749,He,626,Germany,Female,23,6,"$85,898",1,1,0,"$109,743",0
7413,15631693,Hill,697,France,Male,36,7,$0,2,1,1,"$74,760",0
7414,15604536,Vachon,850,Germany,Female,31,4,"$164,673",1,0,1,"$61,936",0
7415,15802869,Ball,737,Germany,Female,45,2,"$99,170",2,1,1,"$78,651",0
7416,15635598,Hsieh,812,France,Male,29,6,$0,2,0,0,"$168,024",0
7417,15592326,Baker,583,France,Male,36,8,$0,2,0,1,"$5,572",0
7418,15736533,Monaldo,730,Germany,Female,37,5,"$124,053",1,1,0,"$118,592",0
7419,15647191,Lucchesi,677,France,Male,36,4,$0,2,1,0,"$7,824",0
7420,15622507,Hamilton,748,Germany,Female,40,3,"$103,499",2,0,0,"$38,153",0
7421,15765487,Kuo,753,Germany,Female,38,9,"$151,767",1,1,1,"$180,830",0
7422,15646521,Fan,634,Spain,Female,36,1,$0,1,1,1,"$143,961",0
7423,15746258,Wright,622,France,Male,29,7,"$101,487",1,1,1,"$8,788",0
7424,15692430,Milano,699,Germany,Male,36,2,"$123,602",2,1,0,"$103,558",0
7425,15625501,Wall,570,Germany,Male,38,1,"$127,202",1,1,0,"$147,168",1
7426,15640521,Chidumaga,552,Germany,Male,33,3,"$144,963",1,1,0,"$58,845",1
7427,15790630,Olisaemeka,619,France,Female,48,4,$0,1,0,0,"$18,095",1
7428,15664720,Kovalyova,714,Spain,Male,33,8,"$122,017",1,0,0,"$162,515",0
7429,15750055,Onio,503,Spain,Male,32,9,"$100,263",2,1,1,"$157,921",0
7430,15644878,Hill,685,Spain,Female,43,6,"$117,303",1,0,0,"$68,702",0
7431,15754578,Okeke,606,France,Female,35,0,"$135,984",2,1,0,"$186,779",0
7432,15705379,Upjohn,678,France,Male,38,3,$0,2,1,0,"$66,562",0
7433,15761047,H?,724,Germany,Male,31,2,"$160,998",2,0,1,"$64,831",0
7434,15671293,Marcus,779,Germany,Female,37,2,"$128,390",1,1,1,"$6,589",1
7435,15687527,Yobachukwu,638,Spain,Male,35,1,$0,2,1,0,"$165,371",0
7436,15647898,Russell,610,Spain,Female,50,5,"$130,555",3,1,0,"$184,758",1
7437,15671534,Hovell,646,Germany,Female,57,6,"$90,212",1,1,0,"$13,911",1
7438,15591248,Chukwumaobim,628,France,Female,29,9,"$71,996",1,1,1,"$34,857",0
7439,15676156,Boyle,528,France,Female,32,4,"$85,616",2,1,0,"$156,192",0
7440,15812918,Scott,432,France,Female,27,6,"$62,340",2,0,0,"$53,875",0
7441,15604130,Johnstone,622,Spain,Female,47,6,"$142,319",1,0,0,"$100,183",0
7442,15700549,Alvares,721,France,Male,54,5,$0,2,1,1,"$4,493",0
7443,15715519,McDavid,614,Spain,Male,36,5,$0,2,1,0,"$130,611",0
7444,15707042,Dellucci,634,France,Female,24,2,"$87,413",1,1,0,"$63,341",0
7445,15605276,Brothers,742,France,Female,29,4,$0,2,1,1,"$180,067",0
7446,15630592,Sanders,516,France,Female,45,4,$0,1,1,0,"$95,274",1
7447,15636626,Morrison,718,France,Male,35,3,"$97,560",1,1,1,"$53,512",0
7448,15740411,Molle,636,Germany,Male,30,8,"$141,787",2,1,1,"$109,686",0
7449,15593834,Genovese,691,Spain,Male,36,7,"$129,935",1,0,0,"$75,665",1
7450,15804235,Zetticci,698,France,Female,37,2,"$166,178",2,1,1,"$71,973",0
7451,15679801,Hsueh,712,Spain,Female,39,5,"$163,098",2,1,1,"$23,702",0
7452,15673907,Alexander,659,France,Male,20,8,$0,2,0,0,"$112,572",0
7453,15636562,Muravyova,573,Spain,Male,44,8,$0,2,0,0,"$62,424",0
7454,15702571,Wright,778,Germany,Female,35,1,"$151,958",3,1,1,"$131,238",1
7455,15627365,Calabresi,732,France,Male,46,0,$0,2,1,1,"$184,351",0
7456,15748499,Johnson,550,Germany,Male,33,4,"$118,401",1,0,1,"$14,000",1
7457,15598614,Lucchesi,790,Spain,Male,20,8,$0,2,1,0,"$168,153",0
7458,15668889,Galgano,665,Germany,Female,43,2,"$116,322",4,1,0,"$35,640",1
7459,15800049,Grigoryeva,728,Spain,Female,43,5,$0,1,1,1,"$120,088",0
7460,15583724,Raymond,645,Spain,Female,29,4,$0,2,1,1,"$74,346",0
7461,15622083,Paterson,647,Germany,Male,30,6,"$143,139",2,1,0,"$2,955",0
7462,15645571,Genovese,596,Spain,Male,32,4,$0,2,0,1,"$146,504",0
7463,15598266,Martin,610,France,Male,40,9,$0,1,1,1,"$149,603",0
7464,15667934,Moretti,512,France,Male,36,0,"$129,804",1,1,0,"$53,021",0
7465,15569682,Leckie,768,Germany,Male,37,9,"$108,308",1,1,0,"$41,788",1
7466,15772941,Lane,666,Germany,Male,30,3,"$110,153",1,0,1,"$74,849",0
7467,15586174,Brodney,700,Germany,Female,30,4,"$116,377",1,1,1,"$134,417",0
7468,15803682,Angelo,651,Germany,Female,37,10,"$117,791",2,1,1,"$75,838",0
7469,15627328,Millar,542,Spain,Female,26,2,$0,2,1,1,"$54,870",0
7470,15717065,Balashov,686,France,Female,35,8,"$105,420",1,1,0,"$35,356",0
7471,15602456,Afanasyev,850,Germany,Female,47,4,"$99,219",2,1,1,"$122,141",0
7472,15721569,Chialuka,658,Germany,Female,55,8,"$119,328",1,0,1,"$119,440",0
7473,15573798,Yermolayev,448,France,Female,36,6,"$83,947",2,1,0,"$82,000",0
7474,15638272,Tien,609,Spain,Male,32,4,"$99,883",1,1,1,"$120,595",0
7475,15799859,Lucchesi,704,France,Male,50,4,"$165,438",1,1,0,"$120,771",1
7476,15599152,Lai,698,France,Male,31,1,"$156,111",1,0,0,"$134,791",0
7477,15737909,Bates,759,France,Male,44,2,"$111,096",2,1,0,"$100,138",0
7478,15646190,Saunders,677,France,Female,56,0,"$119,963",1,0,0,"$158,326",1
7479,15711249,Chukwuemeka,544,Spain,Male,22,4,$0,2,1,0,"$70,008",0
7480,15671987,Meagher,567,Spain,Male,35,8,"$153,138",1,1,0,"$88,659",0
7481,15812766,Golubeva,490,Spain,Male,40,6,"$156,111",1,0,0,"$190,889",0
7482,15778589,Collier,626,France,Male,34,7,"$113,015",2,1,1,"$56,646",0
7483,15750104,Chan,718,Germany,Male,43,5,"$132,616",2,1,0,"$32,999",0
7484,15784526,Chen,616,France,Male,44,5,"$102,016",1,0,1,"$178,235",1
7485,15646563,Wright,772,France,Female,35,9,$0,1,0,1,"$25,448",0
7486,15744423,Cocci,561,France,Male,32,5,$0,2,1,0,"$84,872",0
7487,15593694,Williams,814,France,Male,49,8,$0,2,0,0,"$157,823",0
7488,15785367,McGuffog,651,France,Female,56,4,$0,1,0,0,"$84,383",1
7489,15687765,Chukwujamuike,538,Germany,Female,42,4,"$80,380",1,1,0,"$119,216",0
7490,15789014,Scott,600,France,Female,26,6,"$108,909",1,1,0,"$82,547",0
7491,15703177,Bell,654,France,Female,35,2,"$90,866",1,1,1,"$86,764",0
7492,15660263,Olisaemeka,622,France,Male,40,4,"$99,800",2,1,0,"$197,372",0
7493,15776545,Napolitani,682,France,Male,28,10,"$200,725",1,0,1,"$82,873",1
7494,15683276,Sargood,610,Spain,Female,37,10,"$140,364",2,1,1,"$129,564",0
7495,15599272,Harrington,795,France,Female,36,1,"$151,845",1,1,1,"$135,389",0
7496,15589541,Sutherland,557,France,Female,27,2,$0,2,0,1,"$4,498",0
7497,15608804,Allan,824,Germany,Male,49,8,"$133,231",1,1,1,"$67,885",0
7498,15645820,Folliero,698,France,Male,27,7,$0,2,1,0,"$111,472",0
7499,15659031,Mordvinova,630,France,Female,36,8,"$126,599",2,1,1,"$134,408",0
7500,15790113,Schofield,609,Germany,Female,71,6,"$113,317",1,1,0,"$108,258",1
7501,15652289,Williams,694,France,Male,47,4,$0,2,1,0,"$197,529",0
7502,15605341,Baird,681,France,Female,58,8,"$93,174",1,1,1,"$139,761",0
7503,15697844,Whitehouse,721,Spain,Female,32,10,$0,1,1,0,"$136,120",1
7504,15652048,Thompson,563,Germany,Male,44,7,"$105,007",2,1,1,"$197,812",0
7505,15587038,Ogochukwu,654,Spain,Female,32,2,$0,1,1,1,"$51,973",1
7506,15660528,Niu,659,Spain,Male,27,4,$0,2,1,0,"$99,342",0
7507,15700300,Okoli,674,Germany,Female,44,4,"$131,594",1,0,1,"$171,345",1
7508,15642001,Lorenzen,576,Germany,Male,44,9,"$119,531",1,1,0,"$119,057",1
7509,15580366,Okechukwu,566,Germany,Male,54,4,"$118,615",2,1,1,"$172,602",0
7510,15657228,Anderson,545,Germany,Male,37,9,"$95,829",2,0,1,"$104,937",0
7511,15729377,Ku,798,France,Male,36,1,$0,2,1,1,"$159,044",0
7512,15686913,Kung,757,France,Male,38,0,$0,1,1,0,"$83,263",0
7513,15631267,Lu,641,France,Male,50,6,"$153,591",2,1,1,"$130,911",0
7514,15632275,Trevisano,718,France,Male,29,2,$0,1,1,0,"$126,337",0
7515,15715907,Onwubiko,699,France,Male,64,9,"$113,110",1,1,0,"$27,981",1
7516,15764841,Vidler,623,France,Female,35,0,"$130,557",1,1,1,"$47,881",0
7517,15748649,Shen,644,France,Male,40,8,"$93,183",1,1,0,"$73,882",0
7518,15771409,McGregor,586,France,Male,58,7,"$151,934",1,1,0,"$162,960",1
7519,15779207,Nnamdi,500,Germany,Male,30,2,"$125,496",2,1,1,"$68,807",0
7520,15814116,Castiglione,583,France,Female,42,7,$0,2,1,0,"$144,039",0
7521,15665087,Bergamaschi,595,Germany,Female,26,8,"$118,548",1,1,1,"$151,192",0
7522,15611189,Allingham,670,Spain,Male,43,1,"$97,792",1,0,0,"$120,226",0
7523,15729718,Stelzer,610,France,Male,41,6,$0,3,0,0,"$56,119",1
7524,15733602,Rubin,814,Spain,Female,72,2,$0,2,0,1,"$130,853",0
7525,15620103,Ho,660,France,Female,40,8,"$167,181",1,1,1,"$185,157",0
7526,15770406,Watson,580,Germany,Male,35,9,"$121,355",1,0,1,"$35,671",0
7527,15800554,Perry,850,France,Female,81,1,$0,2,1,1,"$59,568",0
7528,15611409,Sun,676,Spain,Male,35,0,$0,2,0,0,"$139,912",0
7529,15646535,Harrell,578,France,Male,46,5,"$113,226",1,1,0,"$56,771",0
7530,15575430,Robson,579,France,Female,33,1,"$118,393",1,1,1,"$157,565",0
7531,15711299,Wilson,711,Germany,Female,52,8,"$145,263",1,0,1,"$131,473",0
7532,15642063,Kelechi,692,France,Male,40,6,"$163,505",1,0,0,"$90,424",0
7533,15706602,Bates,760,Spain,Female,33,1,"$118,114",2,0,1,"$156,660",0
7534,15592773,Eberegbulam,630,Germany,Female,51,0,"$108,449",3,0,0,"$88,373",1
7535,15786539,Olisaemeka,808,France,Male,32,1,$0,2,1,1,"$46,201",0
7536,15737542,Davey,611,Germany,Female,36,10,"$103,295",1,1,0,"$160,548",0
7537,15590234,De Luca,697,France,Female,42,1,$0,1,1,0,"$1,263",1
7538,15773776,Ho,655,France,Female,38,6,$0,1,1,1,"$188,639",0
7539,15728082,Vasiliev,601,Spain,Male,28,6,$0,2,1,0,"$14,665",0
7540,15609987,Smith,755,France,Male,42,2,"$119,919",1,1,0,"$156,868",0
7541,15735330,Sung,553,France,Male,37,1,$0,1,1,0,"$30,462",0
7542,15649430,White,723,France,Male,28,4,$0,2,1,1,"$123,886",0
7543,15768777,Wang,507,Spain,Female,34,4,$0,2,1,1,"$60,688",0
7544,15777893,Davide,777,France,Male,43,1,$0,2,1,0,"$21,786",0
7545,15791326,Nnamdi,566,France,Male,34,3,$0,1,0,0,"$188,136",0
7546,15615176,Welsh,732,France,Male,26,7,$0,2,1,0,"$154,365",0
7547,15735221,Sousa,697,France,Female,42,10,$0,2,1,0,"$61,312",0
7548,15617991,Andrews,555,France,Male,29,4,"$128,744",1,1,1,"$47,455",0
7549,15658504,Chiawuotu,584,Germany,Female,62,9,"$137,727",2,0,1,"$121,103",0
7550,15785705,Thomson,705,Germany,Female,44,10,"$106,732",1,1,0,"$137,420",1
7551,15801817,Carpenter,688,France,Female,38,7,"$123,544",1,1,1,"$157,664",0
7552,15752578,Yefimova,626,France,Female,37,2,"$133,969",2,1,0,"$148,690",0
7553,15781574,Ma,636,Spain,Male,76,9,"$126,535",1,1,1,"$39,790",0
7554,15792107,Black,719,Spain,Female,35,8,$0,1,1,1,"$165,162",0
7555,15569917,Obijiaku,706,Spain,Male,30,6,"$87,610",2,0,0,"$137,675",1
7556,15721504,King,731,Spain,Male,41,3,$0,2,1,0,"$101,372",0
7557,15757306,Miller,738,Spain,Male,49,3,$0,3,1,1,"$65,066",1
7558,15647295,Chin,426,France,Male,34,9,$0,2,1,0,"$107,877",0
7559,15642098,Cox,622,Spain,Female,36,0,"$108,960",2,1,0,"$111,180",1
7560,15696120,Wallace,701,Spain,Female,30,2,$0,2,1,0,"$115,651",0
7561,15675176,Price,512,France,Male,51,6,"$144,953",1,1,1,"$165,035",0
7562,15700046,Yuan,635,France,Male,41,4,"$103,545",2,1,0,"$193,747",0
7563,15782089,Mullen,685,France,Male,33,6,$0,1,1,0,"$58,458",0
7564,15706394,Howell,609,France,Male,53,7,$0,2,0,1,"$52,333",0
7565,15759387,McIntosh,598,Germany,Male,38,1,"$101,487",1,1,1,"$75,959",1
7566,15623369,Clifton,708,France,Male,52,10,"$105,356",1,1,0,$123,1
7567,15732943,Okwuoma,574,Spain,Male,36,4,"$77,968",1,1,0,"$167,067",1
7568,15750545,Chidiebere,629,France,Male,44,5,$0,4,0,0,"$117,573",1
7569,15809909,Fan,422,Spain,Female,54,4,$0,2,1,1,"$7,167",0
7570,15642448,Onyemauchechukwu,656,Spain,Male,28,8,"$120,048",1,1,1,"$137,173",0
7571,15791944,Harker,697,France,Male,32,7,"$175,465",3,1,0,"$116,442",1
7572,15768342,Bolton,718,France,Male,52,8,"$79,475",3,1,1,"$32,421",1
7573,15567919,Lazarev,586,Germany,Male,37,8,"$167,736",2,0,1,"$104,666",0
7574,15674750,Alexeyeva,481,Spain,Female,37,8,$0,2,1,0,"$44,216",0
7575,15778345,Stevens,749,France,Female,33,1,"$74,386",1,1,0,"$20,164",0
7576,15687634,Glover,561,Germany,Male,49,5,"$94,754",1,1,1,"$26,691",0
7577,15666096,Ibekwe,676,Spain,Male,27,4,$0,1,0,1,"$107,956",0
7578,15581700,Paterson,615,Germany,Male,43,3,"$86,921",1,1,1,"$150,048",0
7579,15656417,Marsh,582,France,Female,39,1,"$132,077",2,1,0,"$192,255",0
7580,15649101,Reeves,601,France,Male,40,10,"$127,848",1,0,0,"$173,246",0
7581,15781975,Rees,708,France,Male,34,3,$0,1,0,1,"$121,458",1
7582,15700511,Hanson,708,Germany,Male,42,9,"$176,702",2,1,1,"$104,805",0
7583,15770255,Onwughara,797,Germany,Female,33,10,"$83,556",1,0,0,"$69,767",0
7584,15643574,Odinakachukwu,682,France,Male,26,8,$0,2,1,0,"$178,373",0
7585,15595010,Huang,694,Spain,Female,39,9,$0,2,0,0,"$99,924",0
7586,15580579,Trevisani,490,France,Female,40,1,$0,1,1,1,"$49,594",1
7587,15748532,Dale,828,Spain,Male,42,10,$0,1,1,1,"$186,071",0
7588,15773789,Pavlova,594,Spain,Female,38,7,"$96,858",1,1,0,"$77,511",0
7589,15600027,Meng,579,Spain,Male,33,1,$0,2,1,1,"$54,817",0
7590,15620832,Dean,723,France,Female,35,0,$0,2,0,1,"$61,291",0
7591,15568819,Chiganu,619,Germany,Female,42,8,"$132,796",3,1,1,"$191,821",1
7592,15748691,Lung,794,Spain,Female,30,1,"$154,971",1,0,1,"$156,768",0
7593,15583552,Donaldson,674,Germany,Male,44,3,"$88,902",1,1,0,"$73,731",0
7594,15588019,Li Fonti,418,France,Male,28,7,"$98,739",1,1,0,"$122,190",0
7595,15713250,Izmailova,502,France,Male,33,8,$0,2,1,1,"$123,509",0
7596,15569595,Walker,678,France,Female,50,6,$0,1,1,0,"$8,200",0
7597,15794868,Nnonso,599,Germany,Male,40,10,"$137,456",2,1,1,"$14,113",0
7598,15576680,Stevenson,736,France,Male,29,4,$0,2,0,0,"$51,705",0
7599,15613699,Schnaars,430,France,Female,60,7,"$73,937",1,1,0,"$161,938",1
7600,15609758,Geoghegan,537,France,Female,45,7,"$158,621",1,1,0,"$120,893",1
7601,15762392,Ilyina,683,Spain,Male,30,1,"$113,257",1,1,1,"$65,035",0
7602,15693382,Muir,828,France,Male,31,9,$0,1,0,1,"$164,257",0
7603,15791769,Gardener,691,France,Female,29,9,"$116,536",1,1,0,"$51,988",0
7604,15712483,Chidi,608,Spain,Female,28,4,$0,2,1,0,"$10,900",1
7605,15636454,Fu,691,France,Female,60,6,"$101,071",1,1,0,"$177,356",1
7606,15710138,Sun,718,Spain,Male,39,6,$0,2,0,1,"$63,889",0
7607,15571571,Ting,680,Germany,Female,31,3,"$127,331",3,1,1,"$176,434",0
7608,15638751,Ashton,838,Spain,Female,41,5,$0,2,1,0,"$81,314",0
7609,15598574,Uwakwe,695,Spain,Female,31,5,$0,2,0,1,"$13,999",0
7610,15796787,Vassiliev,681,France,Male,46,0,"$105,969",1,1,0,"$5,772",0
7611,15615670,Kazakova,762,France,Male,36,5,"$119,547",1,1,1,"$42,694",0
7612,15705506,Perry,751,Spain,Male,38,7,$0,2,0,0,"$90,840",0
7613,15599535,Howell,678,Spain,Male,28,5,"$138,668",1,1,1,"$54,144",0
7614,15768449,Ricci,634,France,Female,37,7,"$51,583",2,1,1,"$184,313",0
7615,15725002,Smith,749,France,Male,37,7,$0,2,1,0,"$20,307",0
7616,15611682,Rossi,590,Spain,Male,37,6,"$169,903",1,1,1,"$128,256",0
7617,15749964,Jones,610,France,Female,27,4,"$87,262",2,1,0,"$182,720",0
7618,15678779,Quezada,502,France,Male,33,7,$0,2,0,1,"$4,083",0
7619,15752601,McCulloch,578,France,Female,40,7,$0,2,0,0,"$102,234",0
7620,15758477,Tobeolisa,547,France,Female,32,2,$0,2,1,0,"$132,003",0
7621,15629133,Black,579,France,Female,27,9,$0,2,1,0,"$126,839",0
7622,15604963,Fraser,661,France,Male,39,5,$0,2,0,0,"$181,461",0
7623,15796413,Green,794,France,Male,46,6,$0,2,1,0,"$195,326",0
7624,15812470,Allan,719,France,Male,61,5,$0,2,0,1,"$29,132",0
7625,15587443,Akudinobi,728,France,Female,69,1,$0,2,1,1,"$131,805",0
7626,15689692,Walker,598,Germany,Male,19,3,"$150,348",1,1,1,"$173,784",0
7627,15779586,Olisaemeka,822,Germany,Female,46,3,"$115,074",2,1,0,"$26,250",0
7628,15667588,Arcuri,670,Spain,Female,40,3,$0,1,1,1,"$182,650",0
7629,15624423,Liu,850,France,Male,28,8,"$99,987",1,1,0,"$196,583",0
7630,15591107,Flemming,723,Germany,Female,68,3,"$110,357",1,0,0,"$141,978",1
7631,15748986,Bischof,705,Germany,Male,42,8,"$166,686",2,1,1,"$55,314",0
7632,15793896,John,677,Spain,Male,40,7,"$95,313",1,1,1,"$62,945",0
7633,15620570,Sinnett,736,France,Male,43,4,"$202,443",1,1,0,"$72,375",0
7634,15727811,Ts'ui,661,Germany,Female,47,0,"$109,494",1,0,0,"$188,324",1
7635,15707681,Pokrovsky,501,Germany,Male,38,9,"$88,977",2,0,1,"$133,403",0
7636,15702030,Azarov,516,France,Female,29,2,"$104,983",1,1,0,"$157,379",0
7637,15673238,McCarthy,517,Germany,Female,59,8,"$154,111",2,1,0,"$101,240",1
7638,15604196,Simpson,766,France,Male,32,6,"$185,714",1,1,1,"$102,503",0
7639,15769356,Stevenson,520,Germany,Female,23,3,"$116,023",2,1,1,"$37,578",0
7640,15665590,Moore,541,France,Male,46,6,$0,2,1,1,"$83,457",0
7641,15572361,Chill,790,Germany,Female,34,2,"$164,011",1,1,0,"$199,420",0
7642,15667460,Moore,797,France,Male,31,9,$0,2,1,1,"$24,749",0
7643,15654760,Su,811,France,Male,40,1,"$101,515",1,1,1,"$121,765",0
7644,15632669,Rees,722,Spain,Female,32,4,$0,2,1,1,"$113,666",0
7645,15613673,Lung,675,France,Male,28,9,$0,1,1,0,"$134,111",0
7646,15698522,Thomas,660,Germany,Male,39,9,"$134,599",2,1,0,"$183,096",0
7647,15741633,Fuller,566,Spain,Male,32,10,"$147,511",1,1,1,"$159,891",0
7648,15674583,Trevisani,768,France,Male,25,0,"$78,396",1,1,1,"$8,316",0
7649,15665374,Dumolo,610,Spain,Female,31,5,$0,2,0,0,"$63,736",0
7650,15588854,Wu,715,France,Female,31,3,"$110,581",1,1,1,"$94,715",0
7651,15810716,Kerr,750,Germany,Male,42,8,"$151,836",2,1,0,"$68,695",0
7652,15776921,Geoghegan,431,Germany,Male,45,5,"$83,625",2,0,0,"$36,900",0
7653,15569394,Bailey,704,France,Male,24,2,"$148,197",2,1,0,"$182,775",0
7654,15788215,Hsia,535,Spain,Female,30,5,"$122,925",1,0,0,"$62,391",1
7655,15641007,Holden,614,France,Female,38,4,"$72,594",1,1,1,"$76,042",0
7656,15594651,Milani,748,France,Male,38,4,"$115,221",1,0,1,"$70,957",0
7657,15575146,Jamieson,492,Germany,Male,51,8,"$117,809",2,1,1,"$67,311",0
7658,15608916,Ndubueze,573,France,Male,40,7,"$147,755",1,1,1,"$110,454",0
7659,15666297,Abramova,706,Spain,Female,53,3,$0,3,0,0,"$88,479",1
7660,15598586,Wetherspoon,680,France,Male,31,10,"$113,292",1,1,1,"$122,640",0
7661,15665014,Middleton,458,Spain,Male,36,5,$0,2,1,0,"$79,724",0
7662,15701738,Arcuri,612,Germany,Male,44,2,"$115,163",1,1,1,"$97,678",1
7663,15650591,Calabrese,809,Germany,Male,50,10,"$118,099",1,1,1,"$100,720",1
7664,15652667,Hampton,590,France,Male,39,9,$0,2,1,1,"$104,731",0
7665,15679622,Clayton,602,France,Male,35,8,$0,1,1,1,"$22,499",0
7666,15730150,Otutodilichukwu,540,Spain,Male,37,0,"$120,826",1,1,0,"$28,258",0
7667,15813192,Chukwuemeka,494,France,Male,25,6,$0,2,0,1,"$109,988",0
7668,15606554,Douglas,797,France,Male,29,1,$0,1,0,1,"$149,991",0
7669,15611794,Galloway,526,Germany,Male,61,6,"$133,845",2,1,1,"$45,181",0
7670,15672357,Sochima,631,Spain,Male,38,7,$0,2,1,0,"$181,606",0
7671,15711759,Wilkins,576,France,Female,29,5,"$108,541",1,1,1,"$126,469",0
7672,15615296,Rice,405,France,Male,39,10,$0,1,1,0,"$160,811",1
7673,15699294,Pope,555,France,Male,30,1,$0,2,0,0,"$88,147",0
7674,15788634,Romani,750,Spain,Female,37,2,"$113,817",1,0,0,"$88,334",0
7675,15660871,Ch'ang,665,France,Male,28,8,"$137,300",1,1,0,"$90,175",0
7676,15618258,Chizuoke,640,Spain,Male,37,5,"$158,024",1,1,0,"$81,298",0
7677,15722535,Ireland,457,France,Female,33,7,"$127,838",1,0,1,"$60,013",0
7678,15711977,Finch,695,France,Male,36,4,"$161,533",1,1,0,"$100,941",0
7679,15690169,Meng,645,France,Male,31,7,"$161,172",2,1,0,"$12,600",1
7680,15790689,Hibbins,647,Spain,Male,32,9,"$80,958",1,1,1,"$128,591",0
7681,15665181,Chung,808,Spain,Male,25,7,$0,2,0,1,"$23,180",0
7682,15633608,Black,641,France,Male,33,2,"$146,194",2,1,1,"$55,797",1
7683,15805261,Balashov,700,Spain,Male,29,8,$0,2,0,1,"$152,097",0
7684,15740356,Palmer,660,Germany,Male,26,4,"$115,022",1,0,1,"$162,443",0
7685,15808223,Lea,615,Spain,Male,41,1,"$126,773",1,1,1,"$55,551",0
7686,15769980,Singleton,705,Germany,Female,40,3,"$92,890",1,1,1,"$109,497",0
7687,15675450,Burt,718,France,Male,48,9,$0,2,1,1,"$72,106",0
7688,15776494,Siciliano,754,France,Male,61,5,"$146,622",1,1,1,"$41,815",1
7689,15592412,Sun,713,Germany,Male,45,4,"$131,038",1,1,0,"$74,005",1
7690,15777452,Sauve,587,France,Female,46,6,"$88,820",1,0,0,"$70,224",0
7691,15692258,Thompson,569,Spain,Male,31,1,"$115,407",1,0,0,"$145,528",0
7692,15791045,Boni,568,France,Female,38,3,"$132,952",1,0,1,"$124,486",0
7693,15807889,Wood,634,Germany,Male,74,5,"$108,892",1,1,0,"$10,078",0
7694,15602043,Buccho,770,Germany,Female,46,5,"$141,789",2,0,0,"$164,967",0
7695,15807335,Spencer,676,Spain,Female,64,4,"$116,954",1,1,1,"$91,149",0
7696,15629985,Eidson,723,Germany,Female,47,10,"$90,450",2,0,0,"$103,379",1
7697,15679453,Hung,614,Germany,Female,39,8,"$125,997",1,1,1,"$128,049",1
7698,15637315,Melvin,601,Spain,Female,41,3,$0,2,1,0,"$54,343",0
7699,15691513,Dawkins,592,France,Male,60,9,$0,4,1,1,"$13,614",1
7700,15622289,Rizzo,605,Spain,Female,36,9,$0,2,0,1,"$35,522",0
7701,15715184,Capon,752,Spain,Female,31,4,"$144,638",2,1,0,"$40,497",0
7702,15702801,Ts'ao,677,France,Female,29,3,"$86,616",1,0,0,"$91,904",1
7703,15719931,Johnstone,850,France,Male,31,8,$0,2,1,0,"$178,668",0
7704,15806081,Fleming,608,Germany,Female,48,2,"$127,924",2,1,0,"$32,203",0
7705,15796336,Chang,786,Spain,Female,34,9,$0,2,1,0,"$117,034",0
7706,15647306,Gibbs,777,France,Female,29,9,"$131,241",1,1,1,"$163,746",1
